major_code,major_name,major_group_name,admission_record_count,first_year,last_year
7380101CT,Luật (dự kiến),Công an - Quân đội,4,2024,2024
7380101H,Luật (Khu Hòa An),Công an - Quân đội,4,2024,2024
7380101LA,Luật & Ngôn ngữ Anh,Công an - Quân đội,4,2024,2024
7380101QN7380101-1QN,Luật (Chuyên ngành Thanh tra),Công an - Quân đội,4,2024,2024
7380101TP-HCM,Luật (Chuyên ngành Thanh tra),Công an - Quân đội,3,2024,2024
7380101V,Luật (đào tạo bằng tiếng Việt),Công an - Quân đội,4,2024,2024
7380104,Luật,Pháp luật,18,2022,2023
7380104,Luật hình sự và tố tụng hình sự,Luật - Tòa án,4,2024,2024
7380107,Luật,Pháp luật,1421,2018,2023
7380107,Luật Kinh Tế,Báo chí - Marketing - Quảng cáo - PR,4,2024,2024
7380107,Luật Kinh tế,Báo chí - Marketing - Quảng cáo - PR,42,2024,2024
7380107,Luật Kinh tế (Chuyên ngành Luật thương mại quốc tế),Luật - Tòa án,4,2024,2024
7380107,Luật Kinh tế (Chuyên ngành Luật thương mại quốc tế)(Tiếng Anh),Luật - Tòa án,4,2024,2024
7380107,Luật kinh tế,Báo chí - Marketing - Quảng cáo - PR,179,2024,2024
7380107,Luật kinh tế (Chuyên ngành Luật Kinh doanh),Luật - Tòa án,4,2024,2024
7380107-HG,Luật kinh tế (Học tại phân hiệu ĐHTN tại tỉnh Hà Giang),Công an - Quân đội,4,2024,2024
7380107C,Luật kinh tế,Luật - Tòa án,4,2024,2024
7380107C,Luật kinh tế Chất lượng cao,Luật - Tòa án,4,2024,2024
7380108,Luật,Pháp luật,137,2018,2023
7380108,Luật quốc tế,Luật - Tòa án,11,2024,2024
7380108C,Luật quốc tế,Công an - Quân đội,4,2024,2024
7380109,Luật,Pháp luật,107,2018,2023
7380109,Luật Thương mại quốc tế,Luật - Tòa án,7,2024,2024
7380109,Luật thương mại quốc tế,Luật - Tòa án,8,2024,2024
7380109,Ngôn ngữ Anh,Nhân văn,2,2018,2018
7380110,Luật,Pháp luật,37,2018,2023
7380110,Luật Kinh doanh,Luật - Tòa án,6,2024,2024
7380114,Digital Marketing,Kinh doanh và quản lý,4,2023,2023
7420101,Sinh học,Công nghệ sinh - Hóa,11,2024,2024
7420101,Sinh học,Khoa học sự sống,158,2018,2023
7420101,Sinh học (Chương trình tăng cường tiếng Anh),Công nghệ sinh - Hóa,3,2024,2024
7420101B,Sinh học,Công nghệ sinh - Hóa,1,2024,2024
7420101D,Sinh học,Công nghệ sinh - Hóa,3,2024,2024
7420201,Công nghệ Sinh học,Công nghệ sinh - Hóa,16,2024,2024
7420201,Công nghệ Sinh học (Chương trình tăng cường tiếng Anh),Công nghệ sinh - Hóa,4,2024,2024
7420201,Công nghệ Sinh học – Phát triển thuốc,Công nghệ sinh - Hóa,4,2024,2024
7420201,Công nghệ sinh học,Công nghệ sinh - Hóa,133,2024,2024
7420201,Công nghệ sinh học,Công nghệ thông tin - Tin học,4,2024,2024
7420201,Công nghệ sinh học,Khoa học sự sống,1379,2018,2023
7420201,Công nghệ sinh học (Chương trình liên kết với ĐH West of England) (2+2),Công nghệ sinh - Hóa,4,2024,2024
7420201,Công nghệ sinh học (Kỹ thuật xét nghiệm Y - Sinh; Công nghệ sinh dược và nông nghiệp công nghệ cao),Công nghệ sinh - Hóa,4,2024,2024
7420201,Công nghệ sinh học gồm 03 chuyên ngành: Công nghệ sinh học y dược; Công nghệ sinh học nông nghiệp; Công nghệ sinh học thẩm mĩ,Công nghệ sinh - Hóa,4,2024,2024
7420201,Công nghệ sinh học định hướng Y Sinh (Chương trình liên kết với ĐH West of England) (4+0),Công nghệ sinh - Hóa,4,2024,2024
7420201,Công nghệ thông tin,Khoa học sự sống,12,2021,2022
7420201,Công nghệ thông tin,Máy tính và công nghệ thông tin,12,2021,2022
7420201,Khoa học máy tính,Máy tính và công nghệ thông tin,4,2021,2021
7420201,Kỹ thuật xét nghiệm y học,Sức khỏe,23,2021,2023
7420201,Sinh học,Khoa học sự sống,14,2020,2022
7420201A,"Công nghệ sinh học, chuyên ngành Công nghệ sinh học Y Dược",Y - Dược,3,2024,2024
7420201C,Công nghệ sinh học (CTNC),Công nghệ sinh - Hóa,3,2024,2024
7420201C,Công nghệ sinh học Chất lượng cao,Công nghệ sinh - Hóa,4,2024,2024
7420201C,Công nghệ sinh học gồm 03 chuyên ngành: Công nghệ sinh học y dược; Công nghệ sinh học nông nghiệp; Công nghệ sinh học thẩm mĩ,Công nghệ sinh - Hóa,4,2024,2024
7420201G,Công nghệ sinh học,Công nghệ sinh - Hóa,3,2024,2024
7420201MP,Công nghệ sinh học (Chương trình Minh Phú -NTU),Công nghệ sinh - Hóa,4,2024,2024
7420201T,Công nghệ sinh học (CTTT),Công nghệ sinh - Hóa,3,2024,2024
7420201YD,Công nghệ sinh học Y Dược,Y - Dược,4,2024,2024
7420202,Kỹ thuật Sinh học,Khoa học sự sống,10,2020,2021
7420203,Sinh học ứng dụng,Công nghệ sinh - Hóa,10,2024,2024
7420203,Sinh học ứng dụng,Khoa học sự sống,169,2018,2023
7420203A,Sinh học ứng dụng (Dược liệu),Công nghệ sinh - Hóa,4,2024,2024
7420204,Khoa học Y Sinh,Công nghệ vật liệu,4,2024,2024
7420204,Khoa học Y sinh,Khoa học sự sống,24,2018,2023
7420205,Công nghệ sinh học Y dược,Khoa học sự sống,25,2020,2023
7420205,Công nghệ sinh học y dược,Y - Dược,4,2024,2024
7420207,Công nghệ thẩm mỹ,Khoa học sự sống,8,2023,2023
7420207,Công nghệ thẩm mỹ,Y - Dược,8,2024,2024
7420207,Khối ngành Khoa học sức khỏe,Khoa học sự sống,4,2022,2022
7429001,Quản trị công nghệ sinh học,Khoa học sự sống,4,2020,2020
7440101,Vũ trụ và Ứng dụng,Khoa học tự nhiên,8,2019,2020
7440102,Công nghệ bán dẫn,Công nghệ thông tin - Tin học,4,2024,2024
7440102,"Nhóm ngành Vật lý học, Công nghệ Vật lý điện tử và tin học, Công nghệ bán dẫn",Khoa học tư nhiên khác,4,2024,2024
7440102,Vật lí,Khoa học tự nhiên,4,2022,2022
7440102,Vật lí học,Khoa học tự nhiên,2,2018,2018
7440102,Vật lý học,Khoa học tư nhiên khác,11,2024,2024
7440102,Vật lý học,Khoa học tự nhiên,167,2018,2023
7440102,Vật lý học (Chương trình tăng cường tiếng Anh),Khoa học tư nhiên khác,4,2024,2024
7440112,Hoá học,Công nghệ sinh - Hóa,7,2024,2024
7440112,Hoá học,Khoa học tự nhiên,439,2018,2023
7440112,Hóa Sinh,Khoa học tự nhiên,3,2018,2018
7440112,Hóa học,Công nghệ sinh - Hóa,25,2024,2024
7440112,Hóa học,Khoa học tự nhiên,5,2018,2020
7440112,Hóa học (Chương trình tăng cường tiếng Anh),Công nghệ sinh - Hóa,4,2024,2024
7440112,Hóa học (Hóa dược - Sản phẩm thiên nhiên),Công nghệ sinh - Hóa,4,2024,2024
7440112,Hóa học (Hóa học - Sinh học - Vật lý),Công nghệ sinh - Hóa,4,2024,2024
7440112,Hóa học (Hóa phân tích),Công nghệ sinh - Hóa,4,2024,2024
7440112,Hóa học (Hóa sinh),Công nghệ sinh - Hóa,4,2024,2024
7440112,"Hóa học, gồm các chuyên ngành: Hóa Dược; Hóa phân tích môi trường",Công nghệ sinh - Hóa,3,2024,2024
7440112A,Hóa học,Công nghệ sinh - Hóa,1,2024,2024
7440112B,Hóa học,Công nghệ sinh - Hóa,1,2024,2024
7440122,Khoa học Vật liệu,Công nghệ vật liệu,4,2024,2024
7440122,Khoa học Vật liệu (Chương trình tăng cường tiếng Anh),Công nghệ vật liệu,4,2024,2024
7440122,Khoa học Vật liệu tiên tiến và Công nghệ Nano,Công nghệ vật liệu,4,2024,2024
7440122,Khoa học vật liệu,Công nghệ vật liệu,7,2024,2024
7440122,Khoa học vật liệu,Khoa học tự nhiên,65,2018,2023
7440122,Khoa học vật liệu (Vật liệu tiên tiến và Công nghệ nano),Công nghệ vật liệu,4,2024,2024
7440201,Kỹ thuật địa chất,Khoa học tự nhiên,17,2020,2023
7440201,Ngành Địa chất học,Văn hóa - Chính trị - Khoa học Xã hội,4,2024,2024
7440201,Địa chất học,Khoa học tự nhiên,84,2018,2023
7440201,Địa chất học,Mỏ - Địa chất,8,2024,2024
7440212,Bản đồ học,Khoa học tự nhiên,6,2018,2019
7440217,Địa lý tự nhiên,Khoa học tự nhiên,28,2018,2020
7440221,Khí tượng và khí hậu học,Khoa học tự nhiên,36,2018,2021
7440222,Khí tượng và Khí hậu học,Hàng hải - Thủy lợi - Thời tiết,4,2024,2024
7440222,Khí tượng và khí hậu học,Hàng hải - Thủy lợi - Thời tiết,4,2024,2024
7440224,Thuỷ văn học,Khoa học tự nhiên,40,2018,2021
7440224,Thủy văn học,Hàng hải - Thủy lợi - Thời tiết,8,2024,2024
7440228,Hải dương học,Hàng hải - Thủy lợi - Thời tiết,4,2024,2024
7440228,Hải dương học,Khoa học tự nhiên,29,2018,2023
7440229,Quản lý dữ liệu khoa học trái đất,Khoa học tự nhiên,17,2022,2023
7440229,Quản lý phân tích dữ liệu khoa học trái đất,Văn hóa - Chính trị - Khoa học Xã hội,4,2024,2024
7440298,Biến đổi khí hậu và Phát triển bền vững,Hàng hải - Thủy lợi - Thời tiết,4,2024,2024
7440298,Biến đổi khí hậu và Phát triển bền vững,Khoa học tự nhiên,36,2018,2021
7440298,Biến đổi khí hậu và phát triển bền vững,Hàng hải - Thủy lợi - Thời tiết,4,2024,2024
7440299,Khí tượng thủy văn biển,Khoa học tự nhiên,4,2018,2018
7440301,Khoa học Môi trường,Tài nguyên - Môi trường,4,2024,2024
7440301,Khoa học Môi trường (Chương trình tăng cường tiếng Anh),Tài nguyên - Môi trường,4,2024,2024
7440301,Khoa học Môi trường ứng dụng,Tài nguyên - Môi trường,4,2024,2024
7440301,Khoa học môi trường,Khoa học tự nhiên,452,2018,2023
7440301,Khoa học môi trường,Tài nguyên - Môi trường,34,2024,2024
7440301,Khoa học môi trường (Môi trường; An toàn sức khỏe môi trường),Tài nguyên - Môi trường,4,2024,2024
7440301,Nước – Môi trường – Hải dương học,Khoa học tự nhiên,12,2019,2021
7460101,"Nhóm Ngành Toán học, Toán tin, Toán ứng dụng",Toán học và thống kê,4,2024,2024
7460101,Sư phạm Toán học,Khoa học giáo dục và đào tạo giáo viên,2,2018,2018
7460101,Thú y,Thú y,4,2022,2022
7460101,Toán học,Kế toán - Kiểm toán,8,2024,2024
7460101,Toán học,Toán và thống kê,137,2018,2023
7460101,Toán học (Toán - Tin học),Kế toán - Kiểm toán,4,2024,2024
7460101A,Toán học,Kế toán - Kiểm toán,1,2024,2024
7460101D,Toán học,Kế toán - Kiểm toán,1,2024,2024
7460104,Khoa học dữ liệu,Công nghệ thông tin - Tin học,4,2024,2024
7460108,Chuyên ngành Khoa học dữ liệu thuộc ngành Khoa học máy tính,Công nghệ thông tin - Tin học,4,2024,2024
7460108,Khoa học dữ liệu,Công nghệ thông tin - Tin học,66,2024,2024
7460108,Khoa học dữ liệu,Toán và thống kê,121,2022,2023
7460108,Khoa học dữ liệu (Data Science),Công nghệ thông tin - Tin học,4,2024,2024
7460108A,Khoa học dữ liệu - Chương trình tiên tiến,Công nghệ thông tin - Tin học,4,2024,2024
7460108DKD,Khoa học dữ liệu,Công nghệ thông tin - Tin học,4,2024,2024
7460108DKK,Khoa học dữ liệu,Công nghệ thông tin - Tin học,4,2024,2024
7460112,Toán ứng dụng,Toán học và thống kê,24,2024,2024
7460112,Toán ứng dụng,Toán và thống kê,208,2018,2023
7460112,Toán ứng dụng (Kỹ thuật Tài chính và Quản trị rủi ro),Toán học và thống kê,2,2024,2024
7460117,Khoa học máy tính,Toán và thống kê,8,2018,2020
7460117,Khối ngành Toán - Tin học,Toán và thống kê,21,2021,2023
7460117,Toán Tin,Toán học và thống kê,4,2024,2024
7460201,Thống kê,Toán học và thống kê,6,2024,2024
7460201,Thống kê,Toán và thống kê,42,2018,2023
7460201,Thống kê (Thống kê ứng dụng),Toán học và thống kê,2,2024,2024
746108,Khoa học dữ liệu,Công nghệ thông tin - Tin học,4,2024,2024
7480101,Công nghệ thông tin,Máy tính và công nghệ thông tin,18,2019,2022
7480101,Hệ thống thông tin,Máy tính và công nghệ thông tin,2,2020,2021
7480101,Khoa học Máy tính,Công nghệ thông tin - Tin học,4,2024,2024
7480101,Khoa học Máy tính (Công nghệ phần mềm; Mạng máy tính và an ninh),Công nghệ thông tin - Tin học,4,2024,2024
7480101,"Khoa học Máy tính (Khoa học dữ liệu, Trí tuệ nhân tạo)",Công nghệ thông tin - Tin học,3,2024,2024
7480101,Khoa học dữ liệu và Trí tuệ nhân tạo,Máy tính và công nghệ thông tin,13,2021,2022
7480101,Khoa học máy tính,Công nghệ thông tin - Tin học,91,2024,2024
7480101,Khoa học máy tính,Máy tính và công nghệ thông tin,436,2018,2023
7480101,Khoa học máy tính (02 chuyên ngành: Trí tuệ nhân tạo; Khoa học dữ liệu),Công nghệ thông tin - Tin học,4,2024,2024
7480101,Khoa học máy tính (AI & Big Data),Công nghệ thông tin - Tin học,4,2024,2024
7480101,Khoa học máy tính (CSE),Công nghệ thông tin - Tin học,4,2024,2024
7480101,Khoa học máy tính (Chương trình Tiên tiến),Công nghệ thông tin - Tin học,4,2024,2024
7480101,Khoa học máy tính (Chương trình liên kết với ĐH West of England) (2+2),Công nghệ thông tin - Tin học,2,2024,2024
7480101,Khoa học máy tính (Chương trình đào tạo liên kết với Đại học Mississippi - Hoa Kỳ),Công nghệ thông tin - Tin học,4,2024,2024
7480101,Khoa học máy tính (định hướng Khoa học dữ liệu),Công nghệ thông tin - Tin học,2,2024,2024
7480101,Kinh doanh nông nghiệp,"Nông, lâm nghiệp và thủy sản",9,2020,2021
7480101,Kỹ thuật phần mềm,Máy tính và công nghệ thông tin,4,2021,2021
7480101,Kỹ thuật xây dựng,Máy tính và công nghệ thông tin,123,2018,2020
7480101,Trí tuệ nhân tạo,Máy tính và công nghệ thông tin,4,2021,2021
7480101-CSE,Khoa học Máy tính – Chuyên ngành Công nghệ Phần mềm,Công nghệ thông tin - Tin học,4,2024,2024
7480101-SE,Khoa học Máy tính – Chuyên ngành Công nghệ Phần mềm,Công nghệ thông tin - Tin học,4,2024,2024
7480101C,Khoa học máy tính Chất lượng cao,Công nghệ thông tin - Tin học,4,2024,2024
7480102,Khoa học máy tính,Máy tính và công nghệ thông tin,8,2020,2022
7480102,Kỹ thuật dữ liệu (ngành Mạng máy tính và truyền thông dữ liệu),Công nghệ thông tin - Tin học,2,2024,2024
7480102,Mạng Máy tính và Truyền thông Dữ liệu,Công nghệ thông tin - Tin học,4,2024,2024
7480102,Mạng máy tính và Truyền thông dữ liệu,Máy tính và công nghệ thông tin,323,2018,2023
7480102,Mạng máy tính và truyền thông dữ liệu,Công nghệ thông tin - Tin học,35,2024,2024
7480102A,Mạng máy tính và truyền thông dữ liệu - Chương trình tiên tiến,Công nghệ thông tin - Tin học,4,2024,2024
7480102DKD,Mạng máy tính và truyền thông dữ liệu,Công nghệ thông tin - Tin học,4,2024,2024
7480102DKK,Mạng máy tính và truyền thông dữ liệu,Công nghệ thông tin - Tin học,4,2024,2024
7480103,Công nghệ phần mềm,Máy tính và công nghệ thông tin,4,2018,2018
7480103,Công nghệ thông tin,Công nghệ thông tin - Tin học,4,2024,2024
7480103,Kỳ thuật phần mềm,Công nghệ thông tin - Tin học,4,2024,2024
7480103,Kỹ thuật phần mềm,Công nghệ thông tin - Tin học,81,2024,2024
7480103,Kỹ thuật phần mềm,Máy tính và công nghệ thông tin,582,2018,2023
7480103,Kỹ thuật phần mềm liên kết quốc tế - KNU,Công nghệ thông tin - Tin học,4,2024,2024
7480103C,Kỹ thuật phần mềm (CTCLC),Công nghệ thông tin - Tin học,3,2024,2024
7480104,Công nghệ thông tin,Kinh tế - Quản trị kinh doanh - Thương Mại,2,2024,2024
7480104,Hệ thông thông tin (Chuyên ngành Hệ thống thông tin thương mại điện tử),Kinh tế - Quản trị kinh doanh - Thương Mại,4,2024,2024
7480104,Hệ thống thông tin,Kinh tế - Quản trị kinh doanh - Thương Mại,51,2024,2024
7480104,Hệ thống thông tin,Máy tính và công nghệ thông tin,308,2018,2023
7480104,Hệ thống thông tin (CT tiên tiến),Công nghệ thông tin - Tin học,3,2024,2024
7480104C,Hệ thống thông tin (CTCLC),Công nghệ thông tin - Tin học,3,2024,2024
7480106,Kỹ thuật máy tính,Công nghệ thông tin - Tin học,23,2024,2024
7480106,Kỹ thuật máy tính,Máy tính và công nghệ thông tin,140,2018,2023
7480106,Kỹ thuật máy tính (Thiết kế vi mạch bán dẫn),Công nghệ thông tin - Tin học,2,2024,2024
7480107,Quản trị và phân tích dữ liệu,Máy tính và công nghệ thông tin,22,2018,2023
7480107,Robot và Trí tuệ nhân tạo (hệ kỹ sư),Công nghệ thông tin - Tin học,4,2024,2024
7480107,Robot và Trí tuệ nhân tạo (hệ kỹ sư),Kinh tế - Quản trị kinh doanh - Thương Mại,4,2024,2024
7480107,Trí tuệ Nhân tạo,Kinh tế - Quản trị kinh doanh - Thương Mại,4,2024,2024
7480107,Trí tuệ nhân tạo,Kinh tế - Quản trị kinh doanh - Thương Mại,58,2024,2024
7480107,Trí tuệ nhân tạo,Máy tính và công nghệ thông tin,46,2021,2023
7480107,Trí tuệ nhân tạo (kỹ sư),Kinh tế - Quản trị kinh doanh - Thương Mại,4,2024,2024
7480107,Điều khiển thông minh và tự động hóa,Điện lạnh - Điện tử - Điện - Tự động hóa,4,2024,2024
7480107D,Quản trị và phân tích dữ liệu (thí điểm),Kinh tế - Quản trị kinh doanh - Thương Mại,3,2024,2024
7480107DL,Trí tuệ nhân tạo,Nhân sự - Hành chính,4,2024,2024
7480108,Công nghệ kỹ thuật máy tính,Công nghệ thông tin - Tin học,6,2024,2024
7480108,Công nghệ kỹ thuật máy tính,Máy tính và công nghệ thông tin,264,2018,2023
7480108,Công nghệ kỹ thuật máy tính (kỹ sư),Công nghệ thông tin - Tin học,4,2024,2024
